submission_num,submission_date,state,total_cases,confirmed_cases,probable_cases,new_case,probable_new_cases,consent_cases,consent_deaths,total_deaths,confirmed_deaths,probable_deaths,new_deaths,probable_new_deaths
9633,6/30/2020,ND,3576,3576,0,37,0,Agree,Not agree,79,NULL,NULL,0,0
20275,12/24/2020,VI,1979,NULL,NULL,12,0,NULL,NULL,23,NULL,NULL,0,0
30199,6/8/2021,IN,747447,NULL,NULL,364,0,Not agree,Agree,13681,13263,418,10,0
21084,1/7/2021,MD,299606,NULL,NULL,3732,0,NULL,NULL,6564,6373,191,29,1
36897,9/27/2021,WA,649284,NULL,NULL,2930,341,NULL,NULL,7528,NULL,NULL,12,0
33655,8/4/2021,VI,4777,NULL,NULL,86,0,NULL,NULL,39,NULL,NULL,0,0
8177,6/6/2020,ID,3139,2840,299,28,9,Agree,Agree,83,63,20,0,0
18873,12/1/2020,ND,80135,80135,0,480,0,Agree,Not agree,966,NULL,NULL,12,0
20114,12/22/2020,GU,7257,NULL,NULL,19,1,Not agree,Not agree,121,NULL,NULL,0,0
30477,6/12/2021,WA,444166,NULL,NULL,712,151,NULL,NULL,5815,NULL,NULL,0,0
18118,11/18/2020,WI,350665,331837,18828,8510,521,Agree,Agree,2925,2793,132,58,6
39690,11/13/2021,MS,508469,291204,217265,0,0,Agree,Agree,10187,6819,3368,0,0
33878,8/8/2021,NV,365580,365580,0,1003,0,Agree,NULL,6027,NULL,NULL,11,0
38786,10/29/2021,MI,1275103,1128435,146668,4710,817,Agree,Agree,23662,22182,1480,42,12
27554,4/25/2021,GU,7923,NULL,NULL,8,0,Not agree,Not agree,136,NULL,NULL,0,0
510,1/30/2020,MS,0,NULL,NULL,0,NULL,Agree,Agree,0,NULL,NULL,0,NULL
24511,3/5/2021,MT,100656,95509,5147,125,29,Agree,Agree,1379,1379,0,4,0
32426,7/15/2021,MI,1006663,900479,106184,336,80,Agree,Agree,21125,19863,1262,5,0
4628,4/8/2020,CT,8781,NULL,NULL,1000,NULL,Agree,Agree,335,NULL,NULL,58,NULL
36368,9/19/2021,CT,385304,349174,36130,481,30,Agree,Agree,8463,6963,1500,0,0
16877,10/29/2020,ID,62746,54969,7777,961,185,Agree,Agree,615,571,44,16,0
30898,6/19/2021,WI,676721,612083,64638,48,13,Agree,Agree,8046,7235,811,0,0
24034,2/25/2021,NE,200832,NULL,NULL,331,0,Not agree,Not agree,2078,NULL,NULL,15,0
7399,5/24/2020,IN,31376,NULL,NULL,475,0,Not agree,Agree,1964,1817,147,12,0
22355,1/28/2021,NH,64258,NULL,NULL,696,227,Not agree,Not agree,1022,NULL,NULL,16,9
6566,5/10/2020,MI,66961,62739,4222,487,60,Agree,Agree,5169,4882,287,47,2
2135,2/26/2020,NH,0,NULL,NULL,0,NULL,Not agree,Not agree,0,NULL,NULL,0,NULL
26396,4/5/2021,VT,18913,NULL,NULL,115,4,Not agree,Not agree,228,NULL,NULL,0,0
12126,8/11/2020,CA,574411,574411,0,12500,0,Agree,Agree,10272,10272,0,25,0
6086,5/2/2020,MI,56292,53297,2995,686,70,Agree,Agree,4646,4391,255,61,0
14528,9/20/2020,CT,55527,53218,2309,0,0,Agree,Agree,4492,3597,895,0,0
3513,3/20/2020,ND,26,NULL,NULL,7,NULL,Agree,Not agree,0,NULL,NULL,0,NULL
21330,1/11/2021,MS,244854,160829,84025,1793,959,Agree,Agree,6085,4440,1645,42,29
7346,5/23/2020,MI,92087,85126,6961,490,92,Agree,Agree,5705,5407,298,29,0
38315,10/21/2021,NH,131255,NULL,NULL,640,0,Not agree,Not agree,1539,NULL,NULL,2,0
12751,8/21/2020,MT,6216,6216,0,2,0,Agree,Agree,89,89,0,0,0
29912,6/3/2021,NC,1001439,853593,147846,560,154,Agree,Agree,13407,11823,1584,12,0
10930,7/22/2020,DE,14419,13475,944,149,3,Agree,Agree,529,471,58,2,0
10045,7/7/2020,ME,3460,3065,395,20,5,Agree,Agree,110,109,1,0,0
39794,11/15/2021,GU,18983,NULL,NULL,41,71,Not agree,Not agree,260,NULL,NULL,2,0
426,1/29/2020,CA,0,0,0,0,0,Agree,Not agree,0,NULL,NULL,0,0
4376,4/3/2020,VT,364,NULL,NULL,29,0,Not agree,Not agree,18,NULL,NULL,1,0
16948,10/30/2020,MO,200977,NULL,NULL,3306,292,Not agree,Not agree,3467,NULL,NULL,43,0
4946,4/13/2020,MI,35180,33901,1279,1165,66,Agree,Agree,2422,2268,154,143,10
25098,3/15/2021,IL,1210113,1210113,0,782,0,Agree,Agree,23216,20955,2261,10,-2
37148,10/2/2021,CT,391431,354668,36763,365,15,Agree,Agree,8650,7072,1578,0,0
27677,4/27/2021,ID,187014,149852,37162,289,138,Agree,Agree,2040,1778,262,6,1
30798,6/18/2021,IL,1388688,1388688,0,102,0,Agree,Agree,25566,23133,2433,14,1
23732,2/20/2021,NC,848385,739701,108684,2686,562,Agree,Agree,12003,10629,1374,29,6
24597,3/6/2021,WA,344395,NULL,NULL,635,65,NULL,NULL,5041,NULL,NULL,0,0
16862,10/29/2020,AL,188671,162098,26573,1310,170,Agree,Agree,4544,3896,648,26,4
30154,6/7/2021,NE,223849,NULL,NULL,38,0,Not agree,Not agree,2254,NULL,NULL,3,0
32614,7/18/2021,NE,226246,NULL,NULL,65,0,Not agree,Not agree,2278,NULL,NULL,0,0
1475,2/15/2020,NH,0,NULL,NULL,0,NULL,Not agree,Not agree,0,NULL,NULL,0,NULL
20911,1/4/2021,MT,82664,82664,0,283,0,Agree,Agree,975,975,0,3,0
29004,5/19/2021,MD,457084,NULL,NULL,328,0,NULL,NULL,9528,9316,212,11,0
19808,12/17/2020,CT,160102,150549,9553,2321,155,Agree,Agree,5552,4489,1063,46,6
33318,7/30/2021,IL,1419611,1419611,0,2348,0,Agree,Agree,25916,23440,2476,8,0
7771,5/30/2020,MT,505,505,0,0,0,Agree,Agree,17,17,0,0,0
37352,10/5/2021,NC,1413605,1193913,219692,2703,519,Agree,Agree,16812,14773,2039,93,15
32696,7/19/2021,VT,22985,NULL,NULL,16,3,Not agree,Not agree,251,NULL,NULL,1,1
36557,9/22/2021,ID,246749,196188,50561,1354,269,Agree,Agree,2687,2293,394,25,8
18838,11/30/2020,WI,411730,387235,24495,2676,142,Agree,Agree,3494,3313,181,7,1
31588,7/1/2021,MO,621245,NULL,NULL,1220,370,Not agree,Not agree,9331,NULL,NULL,16,0
18266,11/21/2020,MI,435355,399815,35540,4337,244,Agree,Agree,9207,8789,418,115,4
21775,1/18/2021,VI,2260,NULL,NULL,0,0,NULL,NULL,24,NULL,NULL,0,0
3931,3/27/2020,MT,121,NULL,NULL,31,NULL,Agree,Agree,1,NULL,NULL,0,NULL
13174,8/28/2020,NE,33513,NULL,NULL,348,0,Not agree,Not agree,391,NULL,NULL,5,0
19558,12/12/2020,WI,465991,434016,31975,4624,565,Agree,Agree,4324,4041,283,58,8
29733,5/31/2021,ND,109962,100995,8967,18,3,Agree,Not agree,1512,NULL,NULL,0,0
22436,1/29/2021,VT,10822,NULL,NULL,137,3,Not agree,Not agree,176,NULL,NULL,2,0
18154,11/19/2020,NE,109007,NULL,NULL,2559,0,Not agree,Not agree,854,NULL,NULL,28,0
17696,11/11/2020,VT,2415,NULL,NULL,88,7,Not agree,Not agree,58,NULL,NULL,0,0
35350,9/2/2021,DE,120727,111405,9322,547,85,Agree,Agree,1888,1729,159,1,0
11724,8/4/2020,MD,92426,NULL,NULL,572,0,NULL,NULL,3655,3512,143,9,0
28398,5/9/2021,IL,1354967,1354967,0,1741,0,Agree,Agree,24577,22223,2354,31,1
775,2/3/2020,VI,0,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,NULL
6237,5/4/2020,WA,15576,NULL,NULL,279,0,NULL,NULL,841,NULL,NULL,7,0
39566,11/11/2021,MI,1329089,1172800,156289,0,0,Agree,Agree,24217,22684,1533,0,0
6212,5/4/2020,NC,12756,12749,7,172,0,Agree,Agree,496,496,0,19,0
31694,7/3/2021,GU,8383,NULL,NULL,5,0,Not agree,Not agree,140,NULL,NULL,0,0
28142,5/5/2021,AL,530495,412009,118486,585,261,Agree,Agree,11192,8917,2275,8,1
26785,4/12/2021,ME,54828,41482,13346,570,203,Agree,Agree,753,730,23,2,0
12695,8/20/2020,NH,7050,NULL,NULL,14,0,Not agree,Not agree,428,NULL,NULL,1,0
36366,9/19/2021,CA,4615987,4415892,200095,9038,0,Agree,Agree,67608,67608,0,125,0
24115,2/26/2021,VI,2636,NULL,NULL,0,0,NULL,NULL,25,NULL,NULL,0,0
23878,2/22/2021,WI,612712,559998,52714,472,49,Agree,Agree,6871,6284,587,0,0
10022,7/7/2020,AL,46252,45724,528,1396,20,Agree,Agree,1492,1375,117,19,2
1817,2/21/2020,ID,0,NULL,NULL,0,NULL,Agree,Agree,0,NULL,NULL,0,NULL
29117,5/21/2021,ID,191068,152929,38139,168,30,Agree,Agree,2080,1813,267,0,0
32578,7/17/2021,WI,679967,614728,65239,141,10,Agree,Agree,8209,7372,837,0,0
14230,9/15/2020,DE,19248,18272,976,85,0,Agree,Agree,618,546,72,0,-1
31322,6/27/2021,AL,549320,423304,126016,154,43,Agree,Agree,11482,9148,2334,4,0
23897,2/23/2021,ID,169866,138007,31859,282,63,Agree,Agree,1840,1620,220,14,1
7616,5/27/2020,VT,889,NULL,NULL,2,0,Not agree,Not agree,54,NULL,NULL,0,0
5717,4/26/2020,ID,1897,1768,129,10,2,Agree,Agree,56,39,17,0,17
24788,3/10/2021,CT,288657,268555,20102,512,171,Agree,Agree,7752,6371,1381,13,2
39377,11/8/2021,ID,297142,236075,61067,843,172,Agree,Agree,3678,3056,622,32,12
26731,4/11/2021,MT,106183,98656,7527,41,8,Agree,Agree,1523,1523,0,0,0
33090,7/26/2021,MS,338079,205783,132296,1291,663,Agree,Agree,7697,5308,2389,22,5
20288,12/25/2020,CT,172743,162449,10294,0,0,Agree,Agree,5791,4686,1105,0,0
36115,9/14/2021,VI,6298,NULL,NULL,9,0,NULL,NULL,66,NULL,NULL,0,0
35910,9/11/2021,MS,462820,269175,193645,1254,523,Agree,Agree,8939,6046,2893,17,8
9722,7/2/2020,AL,41284,40791,493,1689,15,Agree,Agree,1389,1282,107,27,3
12633,8/19/2020,ND,9242,9242,0,274,0,Agree,Not agree,130,NULL,NULL,0,0
5590,4/24/2020,DE,3715,3664,51,136,1,Agree,Agree,100,100,0,0,-10
31530,6/30/2021,MS,322299,197136,125163,185,89,Agree,Agree,7486,5160,2326,3,2
39739,11/14/2021,IN,1049575,NULL,NULL,0,0,Not agree,Agree,17088,16518,570,0,0
22346,1/28/2021,MI,650190,593988,56202,1420,246,Agree,Agree,15678,14747,931,38,1
37172,10/2/2021,NC,1403778,1185551,218227,3561,472,Agree,Agree,16642,14627,2015,37,4
36211,9/16/2021,MT,138493,121211,17282,1104,256,Agree,Agree,1865,1865,0,7,0
35065,8/28/2021,ME,75381,54470,20911,47,21,Agree,Agree,930,868,62,1,0
38011,10/16/2021,MT,165092,139985,25107,423,141,Agree,Agree,2146,2146,0,18,0
38419,10/23/2021,IN,1007681,NULL,NULL,0,0,Not agree,Agree,16520,15977,543,54,4
6755,5/13/2020,NH,3299,NULL,NULL,60,0,Not agree,Not agree,150,NULL,NULL,8,0
38978,11/1/2021,NV,451500,440251,11249,2178,143,Agree,NULL,7656,NULL,NULL,25,0
5162,4/17/2020,AL,4548,4417,131,92,8,Agree,Agree,222,208,14,18,2
35474,9/4/2021,GU,11292,NULL,NULL,93,0,Not agree,Not agree,151,NULL,NULL,0,0
29294,5/24/2021,GU,8141,NULL,NULL,5,0,Not agree,Not agree,139,NULL,NULL,0,0
7412,5/24/2020,NC,25086,25075,11,340,0,Agree,Agree,824,824,0,21,0
36246,9/17/2021,CA,4597564,4397469,200095,9543,0,Agree,Agree,67358,67358,0,171,0
34774,8/23/2021,NE,239064,NULL,NULL,796,0,Not agree,Not agree,2312,NULL,NULL,10,0
39077,11/3/2021,ID,294485,234032,60453,1244,265,Agree,Agree,3600,2998,602,23,8
15370,10/4/2020,DE,21500,20439,1061,157,0,Agree,Agree,645,565,80,0,0
3198,3/15/2020,IL,93,NULL,NULL,61,NULL,Agree,Agree,0,NULL,NULL,0,NULL
8755,6/15/2020,VI,73,NULL,NULL,1,0,NULL,NULL,6,NULL,NULL,0,0
13650,9/5/2020,MS,89372,83402,5970,398,76,Agree,Agree,2942,2723,219,10,2
7797,5/30/2020,WA,21409,NULL,NULL,278,0,NULL,NULL,1118,NULL,NULL,7,0
39666,11/13/2021,CA,4984465,4731592,252873,11996,0,Agree,Not agree,72436,NULL,NULL,148,0
38858,10/30/2021,NV,449322,438216,11106,0,0,Agree,NULL,7631,NULL,NULL,0,0
32290,7/13/2021,DE,110112,102445,7667,19,2,Agree,Agree,1695,1550,145,0,0
5252,4/18/2020,NC,7008,7002,6,258,0,Agree,Agree,221,221,0,14,0
13293,8/30/2020,ND,11816,11816,0,332,0,Agree,Not agree,143,NULL,NULL,2,0
25773,3/26/2021,ND,102536,96284,6252,154,34,Agree,Not agree,1466,NULL,NULL,0,0
32830,7/22/2021,DE,110573,102838,7735,71,14,Agree,Agree,1697,1551,146,0,0
29798,6/1/2021,NV,324262,324262,0,130,0,Agree,NULL,5590,NULL,NULL,4,0
30014,6/5/2021,GU,8208,NULL,NULL,2,0,Not agree,Not agree,139,NULL,NULL,0,0
27205,4/19/2021,ME,57965,43444,14521,420,168,Agree,Agree,767,742,25,0,0
6444,5/8/2020,MD,31534,NULL,NULL,1049,0,NULL,NULL,1678,1594,84,66,2
25405,3/20/2021,ME,48464,37396,11068,171,86,Agree,Agree,729,705,24,1,1
848,2/5/2020,CT,0,NULL,NULL,0,NULL,Agree,Agree,0,NULL,NULL,0,NULL
9002,6/20/2020,AL,29651,29273,378,458,0,Agree,Agree,1170,1085,85,20,5
8848,6/17/2020,MO,18668,NULL,NULL,424,3,Not agree,Not agree,1017,NULL,NULL,4,0
26964,4/15/2021,MD,434923,NULL,NULL,3128,1564,NULL,NULL,9071,8863,208,11,0
19435,12/10/2020,VI,1733,NULL,NULL,0,0,NULL,NULL,23,NULL,NULL,0,0
692,2/2/2020,NC,0,NULL,NULL,0,NULL,Agree,Agree,0,NULL,NULL,0,NULL
1230,2/11/2020,MS,0,NULL,NULL,0,NULL,Agree,Agree,0,NULL,NULL,0,NULL
32314,7/13/2021,NE,225714,NULL,NULL,129,0,Not agree,Not agree,2267,NULL,NULL,2,0
38350,10/22/2021,DE,141717,129877,11840,394,41,Agree,Agree,2045,1877,168,0,0
29419,5/26/2021,IN,741697,NULL,NULL,644,0,Not agree,Agree,13547,13131,416,5,0
23305,2/13/2021,ME,42528,33934,8594,110,-2,Agree,Agree,649,636,13,2,0
29239,5/23/2021,IN,740189,NULL,NULL,563,0,Not agree,Agree,13529,13113,416,0,0
35478,9/4/2021,IL,1541336,1541336,0,3012,0,Agree,Agree,26634,24083,2551,20,4
4538,4/6/2020,NV,1953,NULL,NULL,117,NULL,Agree,NULL,58,NULL,NULL,12,NULL
39758,11/14/2021,NV,459878,447746,12132,0,0,Agree,NULL,7808,NULL,NULL,0,0
31292,6/26/2021,NC,1010490,860073,150417,425,110,Agree,Agree,13531,11928,1603,9,1
5130,4/16/2020,MS,5012,4986,26,192,1,Agree,Agree,344,343,1,10,0
205,1/25/2020,ME,0,NULL,NULL,0,NULL,Agree,Agree,0,NULL,NULL,0,NULL
3797,3/25/2020,ID,123,NULL,NULL,52,NULL,Agree,Agree,0,NULL,NULL,0,NULL
21657,1/16/2021,WA,287962,NULL,NULL,2010,204,NULL,NULL,3903,NULL,NULL,0,0
8838,6/17/2020,IL,135046,134185,861,546,0,Agree,Agree,6666,6485,181,87,0
25219,3/17/2021,IN,675576,NULL,NULL,915,0,Not agree,Agree,12863,12466,397,17,0
837,2/4/2020,WA,1,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0,NULL
30857,6/19/2021,ID,194126,155388,38738,60,10,Agree,Agree,2122,1850,272,0,0
17544,11/9/2020,MD,156709,NULL,NULL,1338,0,NULL,NULL,4387,4224,163,12,0
2575,3/4/2020,VI,0,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,NULL
155,1/24/2020,NH,0,NULL,NULL,0,NULL,Not agree,Not agree,0,NULL,NULL,0,NULL
14191,9/14/2020,MT,9107,9107,0,86,0,Agree,Agree,138,138,0,3,0
4015,3/28/2020,VI,23,NULL,NULL,4,NULL,NULL,NULL,0,NULL,NULL,0,NULL
24182,2/28/2021,AL,493407,389253,104154,546,106,Agree,Agree,10555,8419,2136,13,4
17059,11/1/2020,IN,182108,NULL,NULL,2750,0,Not agree,Agree,4348,4121,227,32,4
15897,10/12/2020,WA,96031,NULL,NULL,381,7,NULL,NULL,2190,NULL,NULL,0,0
25697,3/25/2021,ID,178887,143872,35015,333,107,Agree,Agree,1954,1705,249,2,0
29717,5/31/2021,ID,192078,153694,38384,22,14,Agree,Agree,2090,1822,268,0,0
32666,7/19/2021,MI,1008193,901749,106444,533,95,Agree,Agree,21145,19881,1264,7,0
24998,3/13/2021,NV,299065,299065,0,442,0,Agree,NULL,5117,NULL,NULL,20,0
23552,2/17/2021,NC,840629,733696,106933,3196,711,Agree,Agree,11900,10543,1357,40,3
31195,6/24/2021,VI,3835,NULL,NULL,16,0,NULL,NULL,30,NULL,NULL,0,0
8006,6/3/2020,MI,100953,92497,8456,888,158,Agree,Agree,5995,5693,302,16,0
5552,4/23/2020,NC,8606,8599,7,437,0,Agree,Agree,306,306,0,13,0
28288,5/7/2021,MO,589898,NULL,NULL,531,167,Not agree,Not agree,8978,NULL,NULL,1,0
18197,11/20/2020,ID,89764,76570,13194,1786,300,Agree,Agree,845,780,65,10,-1
28390,5/9/2021,DE,106877,99639,7238,102,24,Agree,Agree,1636,1495,141,0,0
35018,8/27/2021,NV,386559,386559,0,1287,0,Agree,NULL,6433,NULL,NULL,35,0
36515,9/21/2021,NH,115612,NULL,NULL,211,0,Not agree,Not agree,1462,NULL,NULL,4,0
33518,8/2/2021,NV,358932,358932,0,845,0,Agree,NULL,5918,NULL,NULL,2,0
38074,10/17/2021,NE,276659,212344,64315,152,24,Agree,Agree,2912,2455,457,7,2
5358,4/20/2020,IL,31508,31508,0,1151,0,Agree,Agree,1349,1349,0,59,0
27498,4/24/2021,IL,1318998,1318998,0,2907,0,Agree,Agree,24114,21802,2312,31,6
18925,12/2/2020,ME,12558,11154,1404,350,66,Agree,Agree,220,218,2,2,0
23004,2/8/2021,MD,365529,NULL,NULL,976,0,NULL,NULL,7874,7675,199,45,0
6624,5/11/2020,MD,34061,NULL,NULL,688,0,NULL,NULL,1830,1738,92,53,3
21788,1/19/2021,CT,232219,218760,13459,2094,26,Agree,Agree,6682,5433,1249,12,3
39514,11/10/2021,NE,294247,222821,71426,1257,571,Agree,Agree,3044,2557,487,2,1
2618,3/5/2020,NV,1,NULL,NULL,1,NULL,Agree,NULL,0,NULL,NULL,0,NULL
1328,2/13/2020,CT,0,NULL,NULL,0,NULL,Agree,Agree,0,NULL,NULL,0,NULL
34398,8/17/2021,IL,1470452,1470452,0,3639,0,Agree,Agree,26144,23640,2504,21,5
36335,9/18/2021,NH,114681,NULL,NULL,359,0,Not agree,Not agree,1457,NULL,NULL,0,0
31298,6/26/2021,NV,331919,331919,0,305,0,Agree,NULL,5668,NULL,NULL,1,0
2310,2/29/2020,MS,0,NULL,NULL,0,NULL,Agree,Agree,0,NULL,NULL,0,NULL
15265,10/2/2020,ME,5468,4900,568,0,0,Agree,Agree,142,141,1,0,0
20946,1/5/2021,CA,2452334,2452334,0,42631,0,Agree,Agree,26807,26807,0,327,0
1026,2/8/2020,CA,6,6,0,0,0,Agree,Agree,0,0,0,0,0
13044,8/26/2020,MD,106063,NULL,NULL,577,0,NULL,NULL,3840,3689,151,9,0
37890,10/14/2021,MS,497790,285981,211809,411,173,Agree,Agree,9917,6638,3279,3,5
37525,10/8/2021,ME,94884,67618,27266,537,175,Agree,Agree,1075,992,83,5,1
32756,7/20/2021,VT,23001,NULL,NULL,16,0,Not agree,Not agree,251,NULL,NULL,0,0
38226,10/20/2021,CA,4811613,4595382,216231,3070,0,Agree,Agree,70593,70593,0,156,0
33310,7/30/2021,DE,111275,103413,7862,146,25,Agree,Agree,1830,1674,156,0,10
17897,11/15/2020,ID,82245,70435,11810,928,50,Agree,Agree,759,700,59,0,0
477,1/29/2020,WA,1,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0,NULL
37345,10/5/2021,ME,92664,66115,26549,299,86,Agree,Agree,1045,966,79,9,3
11786,8/5/2020,MI,173081,157155,15926,1501,166,Agree,Agree,6584,6267,317,4,0
13094,8/27/2020,GU,1240,NULL,NULL,8,0,Not agree,Not agree,9,NULL,NULL,0,0
25166,3/16/2021,MI,722205,653287,68918,3293,506,Agree,Agree,16907,15903,1004,20,2
4825,4/11/2020,ME,616,NULL,NULL,33,NULL,Agree,Agree,19,NULL,NULL,2,NULL
22898,2/6/2021,NV,283391,283391,0,898,0,Agree,NULL,4496,NULL,NULL,33,0
15331,10/3/2020,MT,14561,14561,0,278,0,Agree,Agree,186,186,0,0,0
29697,5/30/2021,WA,436368,NULL,NULL,519,54,NULL,NULL,5765,NULL,NULL,0,0
16826,10/28/2020,MI,298633,270988,27645,3885,261,Agree,Agree,7702,7341,361,33,7
12415,8/15/2020,VI,734,NULL,NULL,0,0,NULL,NULL,9,NULL,NULL,0,0
32972,7/24/2021,NC,1037805,880548,157257,2157,470,Agree,Agree,13662,12044,1618,10,1
39602,11/12/2021,AL,839438,617937,221501,600,372,Agree,Agree,15984,12347,3637,47,12
39273,11/6/2021,ND,151644,128595,23049,0,0,Agree,Not agree,1791,NULL,NULL,0,0
35493,9/4/2021,ND,119469,108216,11253,86,-13,Agree,Not agree,1564,NULL,NULL,0,0
9998,7/6/2020,NV,23137,22909,228,491,0,Agree,NULL,560,NULL,NULL,3,0
31586,7/1/2021,MI,1003216,897621,105595,194,25,Agree,Agree,21055,19797,1258,10,0
31174,6/24/2021,NE,224375,NULL,NULL,29,0,Not agree,Not agree,2259,NULL,NULL,0,0
36624,9/23/2021,MD,525124,NULL,NULL,1364,0,NULL,NULL,10362,10134,228,14,0
6325,5/6/2020,ME,1254,1174,80,0,0,Agree,Agree,62,62,0,0,0
21754,1/18/2021,NE,182785,NULL,NULL,395,0,Not agree,Not agree,1842,NULL,NULL,5,0
5637,4/24/2020,WA,12966,NULL,NULL,271,0,NULL,NULL,723,NULL,NULL,12,0
23066,2/9/2021,MI,665985,606999,58986,1833,284,Agree,Agree,16166,15199,967,28,3
24032,2/25/2021,NC,859291,748100,111191,2267,492,Agree,Agree,12169,10758,1411,28,7
3296,3/16/2020,VT,8,NULL,NULL,4,0,Not agree,Not agree,0,NULL,NULL,0,0
37111,10/1/2021,MT,152005,130961,21044,972,285,Agree,Agree,2017,2017,0,8,0
34502,8/19/2021,AL,652248,496746,155502,4463,1471,Agree,Agree,12529,9860,2669,49,13
14964,9/27/2020,MD,123880,NULL,NULL,477,0,NULL,NULL,4052,3896,156,5,0
25930,3/29/2021,DE,95268,89769,5499,188,10,Agree,Agree,1552,1413,139,8,1
17876,11/14/2020,VT,2732,NULL,NULL,97,1,Not agree,Not agree,58,NULL,NULL,0,0
17304,11/5/2020,MD,151505,NULL,NULL,1541,0,NULL,NULL,4340,4180,160,14,0
11038,7/23/2020,WI,49669,45899,3770,1086,34,Agree,Agree,885,878,7,13,0
14178,9/14/2020,IL,264839,262744,2095,1373,0,Agree,Agree,8546,8314,232,5,0
3218,3/15/2020,NV,16,NULL,NULL,5,NULL,Agree,NULL,0,NULL,NULL,0,NULL
34710,8/22/2021,MS,413498,245841,167657,2417,818,Agree,Agree,8047,5520,2527,15,7
39190,11/5/2021,DE,145330,133054,12276,274,41,Agree,Agree,2115,1937,178,14,4
31773,7/4/2021,ND,110736,101548,9188,1,1,Agree,Not agree,1528,NULL,NULL,0,0
24633,3/7/2021,ND,100419,94962,5457,28,-6,Agree,Not agree,1449,NULL,NULL,0,0
4591,4/7/2020,MT,332,NULL,NULL,12,NULL,Agree,Agree,6,NULL,NULL,0,NULL
16097,10/16/2020,ID,51704,46086,5618,1094,231,Agree,Agree,523,482,41,6,0
25528,3/22/2021,MO,563282,NULL,NULL,664,233,Not agree,Not agree,8729,NULL,NULL,9,0
27686,4/27/2021,MI,947182,849847,97335,3956,526,Agree,Agree,18954,17801,1153,65,0
417,1/28/2020,WA,1,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0,NULL
36968,9/29/2021,CT,390180,353509,36671,450,58,Agree,Agree,8629,7052,1577,3,0
15978,10/14/2020,IL,330643,327605,3038,2862,0,Agree,Agree,9320,9074,246,48,0
38304,10/21/2021,MD,554456,NULL,NULL,863,0,NULL,NULL,10785,10554,231,14,0
15453,10/5/2020,ND,24364,24364,0,502,0,Agree,Not agree,280,NULL,NULL,3,0
30752,6/17/2021,NC,1007138,857688,149450,488,135,Agree,Agree,13487,11890,1597,5,1
6486,5/9/2020,CA,64561,64561,0,2049,0,Agree,Agree,2576,2576,0,83,0
31277,6/26/2021,ID,194734,155888,38846,44,9,Agree,Agree,2145,1869,276,0,0
11426,7/30/2020,MI,165160,149934,15226,1441,124,Agree,Agree,6536,6220,316,12,0
27094,4/17/2021,NE,216732,NULL,NULL,172,0,Not agree,Not agree,2213,NULL,NULL,0,0
19478,12/11/2020,NV,181310,181310,0,2783,0,Agree,NULL,2479,NULL,NULL,45,0
17237,11/4/2020,ID,68314,59180,9134,1290,333,Agree,Agree,664,616,48,17,1
18034,11/17/2020,NE,103624,NULL,NULL,2246,0,Not agree,Not agree,816,NULL,NULL,19,0
12925,8/24/2020,ME,4369,3920,449,13,3,Agree,Agree,131,130,1,0,0
4088,3/30/2020,CT,2571,NULL,NULL,578,NULL,Agree,Agree,36,NULL,NULL,2,NULL
21895,1/20/2021,VI,2305,NULL,NULL,22,0,NULL,NULL,24,NULL,NULL,0,0
2479,3/3/2020,IN,0,NULL,NULL,0,0,Not agree,Agree,0,0,0,0,0
20478,12/28/2020,IL,942362,942362,0,4453,0,Agree,Agree,17470,16074,1396,134,29
31706,7/3/2021,MI,1003568,897907,105661,141,24,Agree,Agree,21063,19805,1258,1,0
25508,3/22/2021,CT,299667,278188,21479,2976,328,Agree,Agree,7841,6452,1389,9,0
6668,5/12/2020,CT,34333,32461,1872,568,62,Agree,Agree,3041,2327,714,33,0
2424,3/2/2020,MD,0,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,NULL
27722,4/28/2021,AL,527987,410441,117546,442,160,Agree,Agree,11140,8878,2262,5,2
22678,2/2/2021,WI,594217,544260,49957,1296,201,Agree,Agree,6480,5937,543,44,4
10450,7/14/2020,DE,13583,12652,931,94,0,Agree,Agree,521,463,58,3,0
16039,10/15/2020,IN,141212,NULL,NULL,1943,0,Not agree,Agree,3862,3643,219,28,2
38886,10/31/2021,CA,4892387,4647587,244800,0,0,Agree,Not agree,71519,NULL,NULL,0,0
19819,12/17/2020,IN,447235,NULL,NULL,6352,0,Not agree,Agree,7158,6872,286,80,0
15726,10/10/2020,CA,842776,842776,0,4170,0,Agree,Agree,16380,16380,0,82,0
4075,3/29/2020,VI,23,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,NULL
5672,4/25/2020,NC,9689,9682,7,576,0,Agree,Agree,339,339,0,16,0
16637,10/25/2020,ID,59344,52262,7082,650,124,Agree,Agree,573,528,45,1,0
18328,11/22/2020,MO,306211,NULL,NULL,2136,369,Not agree,Not agree,4599,NULL,NULL,64,0
2671,3/6/2020,MT,0,NULL,NULL,0,NULL,Agree,Agree,0,NULL,NULL,0,NULL
